FileName,Sentences,Label,text
Ses04F_impro02_M000,So you're leaving tomorrow.,sad,SO YOU'RE LEAVING TOMORROW .
Ses04F_impro02_M001,This is really-this is unfair.,sad,THIS IS REALLY . THIS IS UNFAIR .
Ses04F_impro02_M004,"And, uh, I'm afraid that if you, you know, when you leave, you won't come back.",sad,AND UH I'M AFRAID THAT  IF YOU  YOU KNOW WHEN YOU LEAVE  YOU WON'T COME BACK .
Ses04F_impro02_M012,I mean we can't-we're not a complete family without you here.,sad,I MEAN WE CAN'T  WE'RE NOT A  COMPLETE FAMILY WITHOUT . YOU HERE .
Ses04F_impro02_M018,That's all I'm saying... No you don't.,ang,THAT'S ALL I'M SAYING  NO YOU DON'T .
Ses04F_impro02_M020,"You're acting like, you know, you're the one who's going all through, you know, all this shit and it's really- it's really not.",ang,YOU'RE ACTING LIKE YOU KNOW YOU'RE THE ONE WHO'S GOING ALL  THROUGH  YOU KNOW ALL THIS SHIT AND IT'S REALLY . IT'S REALLY NOT .
Ses04F_impro02_M021,Yeah. Of course I do because I didn't enlist in this stupid thing. Why don't you just get out now and then-,ang,YEAH OF COURSE I DO BECAUSE I DIDN'T ENLIST IN THIS STUPID THING  WHY DON'T YOU JUST GET OUT NOW AND THEN .
Ses04F_impro02_M024,"I don't know how else to leave it. What, do you want me to lie to you?",sad,I DON'T KNOW HOW ELSE TO LEAVE IT . WHAT  DO YOU WANT ME TO LIE TO YOU .
Ses04F_impro02_M025,You want me tell you that I'm okay with it?,sad,YOU WANT ME TELL YOU THAT I'M OKAY WITH IT .
Ses04F_impro02_M026,Well I can't be okay with it the same way you can't not go. It just doesn't work that way.,sad,WELL I CAN'T BE OKAY WITH IT . THE SAME WAY YOU CAN'T NOT GO IT . JUST DOESN'T WORK THAT WAY .
Ses04F_impro03_F000,I have something to tell you.,exc,I . HAVE SOMETHING TO TELL YOU .
Ses04F_impro03_F001,It's really exciting. Don't you want to guess?,exc,IT'S REALLY EXCITING . DON'T YOU WANT TO GUESS .
Ses04F_impro03_F002,Look.,exc,LOOK .
Ses04F_impro03_F003,Yes. He finally proposed. I'm getting married.,exc,YES . HE FINALLY PROPOSED I'M GETTING MARRIED .
Ses04F_impro03_F004,I know. I'm so-,exc,I KNOW I'M SO .
Ses04F_impro03_F005,Thank you. [LAUGHTER],exc,THANK YOU {LG} .
Ses04F_impro03_F006,You think. [LAUGHTER],exc,YOU THINK {LG} .
Ses04F_impro03_F007,"Well actually we were just talking about today and I don't really want to do like the traditional church thing, you know. So we are going to get married in the meadow.",exc,WELL ACTUALLY WE WERE JUST TALKING ABOUT TODAY  AND I DON'T REALLY WANT TO DO LIKE  THE TRADITIONAL CHURCH THING YOU KNOW . SO WE ARE GOING TO GET MARRIED  IN . THE MEADOW .
Ses04F_impro03_F009,We're going to get married in the middle of a meadow. [LAUGHTER],exc,WE'RE . GOING TO GET MARRIED IN THE MIDDLE OF A MEADOW {LG} .
Ses04F_impro03_F010,"Everybody's going to come up. We're going to stay in all the pretty cabins up there and, um, everybody's going to have, you know, really flowery sort of naturey stuff.",hap,EVERYBODY'S GOING TO COME UP WE'RE GOING TO STAY IN ALL THE PRETTY CABINS UP THERE AND . UM EVERYBODY'S GOING TO HAVE  YOU KNOW . REALLY FLOWERY SORT OF . NATUREY STUFF .
Ses04F_impro03_F011,So pretty.,exc,SO PRETTY .
Ses04F_impro03_F012,Very Midsummer Night's wedding.,hap,VERY MIDSUMMER NIGHT'S WEDDING .
Ses04F_impro03_F013,Thanks. Thanks a lot. You're really helping the Excitement here. I hope no one dies.,exc,THANKS . THANKS A LOT YOU'RE REALLY HELPING THE EXCITEMENT HERE I HOPE NO ONE DIES .
Ses04F_impro03_F014,"Okey Well- well-, you know what? I was hoping that you would help",exc,OKEY WELL WELL YOU KNOW WHAT I WAS HOPING THAT YOU WOULD HELP .
Ses04F_impro03_F015,plan everything. So then you can make sure that no one gets attacked by bears.,exc,PLAN . EVERYTHING . SO THEN YOU CAN MAKE SURE THAT NO ONE GETS ATTACKED BY BEARS .
Ses04F_impro03_F016,Yeah?,exc,YEAH .
Ses04F_impro03_F017,Really?,exc,REALLY .
Ses04F_impro03_F018,"Okay. It's going to be in, like, six months. So we don't have a really long time.",exc,OKAY IT'S GOING TO BE IN LIKE  SIX MONTHS SO WE DON'T HAVE A REALLY LONG TIME .
Ses04F_impro03_F034,"Throw in a little- little, uh, trim in yellow. Maybe some yellow flowers.",exc,THROW IN A LITTLE  LITTLE UH  TRIM  IN YELLOW . MAYBE SOME YELLOW FLOWERS .
Ses04F_impro03_F036,Yes.,exc,YES .
Ses04F_impro03_F038,because you're going to take care of everything. You're going to think of all the details that I forget.,exc,BECAUSE YOU'RE GOING TO TAKE CARE OF EVERYTHING YOU'RE GOING TO THINK OF ALL THE DETAILS THAT I  FORGET .
Ses04F_impro03_F040,Ha ha ha.,exc,HA HA HA .
Ses04F_impro03_F041,Ha ha.,exc,HA HA .
Ses04F_impro03_F042,Just couldn't be any cooler.,exc,JUST COULDN'T BE . ANY COOLER .
Ses04F_impro03_F043,I know. I've been waiting forever. I can't believe it's finally happening.,exc,I KNOW I'VE . BEEN WAITING FOREVER I CAN'T  BELIEVE IT'S FINALLY HAPPENING .
Ses04F_impro03_F044,You don't look like you're going to faint.,exc,YOU DON'T LOOK LIKE YOU'RE GOING TO FAINT .
Ses04F_impro03_F045,So- So when are you getting married Mr. Excited?,exc,SO SO WHEN ARE YOU GETTING MARRIED MR EXCITED .
Ses04F_impro03_F047,You haven't ruined it yet.,exc,YOU HAVEN'T RUINED IT YET .
Ses04F_impro03_F048,You really like,exc,YOU REALLY LIKE .
Ses04F_impro03_F050,You could make her that excited. You really like her. You guys have been together for a really long time now.,exc,YOU COULD MAKE HER  THAT EXCITED  YOU REALLY LIKE HER YOU GUYS HAVE BEEN TOGETHER FOR A REALLY LONG TIME NOW .
Ses04F_impro03_F051,[LAUGHTER] That's more than I needed to know.,exc,{LG} THAT'S MORE THAN I NEEDED TO KNOW .
Ses04F_impro03_F052,[laughter],exc,{LG} .
Ses04F_impro03_M000,What? You seem so excited.,neu,WHAT . YOU SEEM SO EXCITED .
Ses04F_impro03_M001,"Uh, you got a new car, a new house. Uh, a dog.",neu,UH YOU GOT A NEW CAR A NEW HOUSE UH A . DOG .
Ses04F_impro03_M003,Holy shit that's amazing.,exc,HOLY  SHIT THAT'S AMAZING .
Ses04F_impro03_M004,Congratulations.,exc,CONGRATULATIONS .
Ses04F_impro03_M005,"I'm invited, right.",exc,I'M INVITED RIGHT .
Ses04F_impro03_M014,Yeah. I'll help plan.,exc,YEAH I'LL HELP PLAN .
Ses04F_impro03_M018,Why not browns?,neu,WHY NOT BROWNS .
Ses04F_impro03_M019,"It's a light brown, tanish.",neu,IT'S A . LIGHT BROWN TANISH .
Ses04F_impro03_M020,I just think browns are really what you want to go with. I mean I think there's more contrast between brown and green than there is-,neu,I . JUST THINK BROWNS ARE REALLY WHAT YOU WANT TO GO WITH I MEAN . I  THINK THERE'S MORE CONTRAST BETWEEN . BROWN AND GREEN THAN THERE IS .
Ses04F_impro03_M021,I know but you just asked me to-,neu,I KNOW BUT YOU JUST ASKED ME TO .
Ses04F_impro03_M027,Okay. Fine. So green and what?,neu,OKAY FINE  SO GREEN AND WHAT .
Ses04F_impro03_M028,Blue?,neu,BLUE .
Ses04F_impro03_M029,"Okay, fine. Greens and blues.",neu,OKAY FINE . GREENS AND BLUES .
Ses04F_impro03_M030,Greens and blues and maybe a little light yellow?,neu,GREENS AND BLUES AND MAYBE A LITTLE LIGHT YELLOW .
Ses04F_impro03_M031,Yeah?,neu,YEAH .
Ses04F_impro03_M032,"Okay. That sounds good. Um, and, uh, we're going to get like a five, uh, story cake, right?",neu,OKAY THAT  SOUNDS GOOD . UM AND UH WE'RE GOING TO GET LIKE A FIVE . UH STORY CAKE  RIGHT .
Ses04F_impro03_M033,"I mean, you know, you're going to have at least, like, two hundred and fifty people come. So we're going to need, you know, just a huge buffet.",neu,I MEAN YOU KNOW YOU'RE GOING TO HAVE AT LEAST LIKE . TWO HUNDRED AND FIFTY PEOPLE COME . SO . WE'RE GOING TO NEED YOU KNOW  JUST A HUGE BUFFET .
Ses04F_impro03_M034,"Fried chicken, mashed potatoes.",neu,FRIED CHICKEN . MASHED POTATOES .
Ses04F_impro03_M035,Well I can't be in charge of this. I mean I got things I got to do.,neu,WELL I CAN'T BE IN CHARGE OF THIS I MEAN I GOT THINGS I GOT TO . DO .
Ses04F_impro03_M036,Well this is really exciting. I mean- I just- I couldn't be happier right now.,exc,WELL THIS IS REALLY EXCITING I MEAN . I JUST I COULDN'T BE HAPPIER RIGHT NOW .
Ses04F_impro03_M037,I'm thrilled. God.,exc,I'M . THRILLED . GOD .
Ses04F_impro03_M038,Just ecstatic. I can't believe you're my best friend,exc,JUST . ECSTATIC I CAN'T BELIEVE YOU'RE MY BEST FRIEND .
Ses04F_impro03_M039,"You're my best friend, we're growing up and now you're getting married. that's amazing",exc,YOU'RE MY BEST FRIEND WE'RE GROWING UP  AND NOW YOU'RE GETTING MARRIED . THAT'S . AMAZING .
Ses04F_impro03_M040,Wow. I just- I- I- I feel like I'm going to faint.,exc,WOW . I JUST . I I . I  FEEL LIKE I'M GOING TO FAINT .
Ses04F_impro03_M041,I'm so- all the blood,exc,I'M SO . ALL THE BLOOD .
Ses04F_impro03_M042,"has just rushed to my head, and I, and I mean honestly.",exc,HAS JUST RUSHED TO MY HEAD AND I  AND I  MEAN HONESTLY .
Ses04F_impro03_M043,I'm getting a little weak in the knees.,exc,I'M GETTING A LITTLE WEAK IN THE KNEES .
Ses04F_impro03_M047,"I don't know. Okay. I mean gosh. There's just- look there's a lot of pressure in getting married, okay.",neu,I DON'T KNOW OKAY I MEAN GOSH  THERE'S JUST LOOK . THERE'S A LOT OF PRESSURE IN GETTING MARRIED OKAY .
Ses04F_impro04_F000,That's helpful.,neu,THAT'S HELPFUL .
Ses04F_impro04_F005,I'm really good at what I do. I just don't know how to make someone else see that.,ang,I'M REALLY GOOD AT WHAT I DO I JUST DON'T KNOW HOW TO MAKE SOMEONE ELSE SEE THAT .
Ses04F_impro04_F006,What? Who says that? Bananas don't grow overnight.,ang,WHAT . WHO SAYS THAT BANANAS DON'T GROW OVERNIGHT .
Ses04F_impro04_F008,"Yeah but you weren't unemployed for three years trying to find any job. I mean at this point I'm going to go drive a cab or, you know, work at the gas station or something. I don't even- I don't know what to do anymore.",ang,YEAH BUT YOU WEREN'T UNEMPLOYED FOR THREE YEARS TRYING TO FIND ANY JOB I MEAN AT THIS POINT I'M GOING TO GO . DRIVE A CAB OR . YOU KNOW  WORK AT THE GAS STATION OR SOMETHING I DON'T EVEN I DON'T KNOW WHAT TO DO ANYMORE .
Ses04F_impro04_F011,Clearly everything you're doing is completely wrong.,ang,CLEARLY EVERYTHING YOU'RE DOING IS COMPLETELY WRONG .
Ses04F_impro04_F013,I don't even- I mean you have to have some kind of an idea. Something you could possibly throw out there that I could maybe use.,ang,I DON'T EVEN I MEAN  YOU HAVE TO HAVE SOME KIND OF AN IDEA SOMETHING YOU COULD POSSIBLY THROW OUT THERE THAT I COULD MAYBE USE .
Ses04F_impro04_F014,I mean it's not like this is an,ang,I MEAN . IT'S NOT LIKE THIS IS AN .
Ses04F_impro04_F015,extreme request. I want to find a job. Everybody wants to find a job. It's really not that.,ang,EXTREME REQUEST I  WANT TO FIND A JOB EVERYBODY WANTS TO FIND A JOB IT'S REALLY NOT THAT .
Ses04F_impro04_F016,"Okay. Okay, Fine.",ang,OKAY  OKAY FINE .
Ses04F_impro04_F017,Okey So I'm doing something wrong. What am I doing wrong?,ang,OKEY  SO I'M DOING SOMETHING WRONG WHAT AM I DOING WRONG .
Ses04F_impro04_F018,I'm really good at what I do. I'm smart. I'm trained. I have the education. I'm talented. I cannot-,ang,I'M REALLY GOOD AT WHAT I DO I'M SMART I'M TRAINED  I HAVE THE EDUCATION I'M TALENTED I . CANNOT .
Ses04F_impro04_F025,Well you- just you're doing something wrong.,ang,WELL . YOU JUST  YOU'RE DOING SOMETHING WRONG .
Ses04F_impro04_F030,What's my problem? What's my problem? I don't have a job.,ang,WHAT'S MY PROBLEM . WHAT'S MY PROBLEM I DON'T HAVE A JOB .
Ses04F_impro04_F031,I thought I was pretty clear about what the problem was.,ang,I THOUGHT  I WAS PRETTY CLEAR ABOUT WHAT THE  PROBLEM WAS .
Ses04F_impro04_M001,Well I guess you're not trying hard enough.,neu,WELL I GUESS YOU'RE NOT TRYING HARD ENOUGH .
Ses04F_impro04_M002,"Just, I don't know, maybe you're not smart enough.",neu,JUST  I DON'T KNOW . MAYBE YOU'RE NOT SMART ENOUGH .
Ses04F_impro04_M003,I mean I don't know just go out and keep trying. Just-,neu,I MEAN I DON'T KNOW JUST GO OUT AND KEEP  TRYING JUST .
Ses04F_impro04_M004,I don't know.,neu,I DON'T . KNOW .
Ses04F_impro04_M005,"Hey. Look, I mean- you know.",neu,HEY  LOOK . I MEAN YOU KNOW .
Ses04F_impro04_M006,Look bananas don't grow overnight. Okay.,neu,LOOK  BANANAS DON'T GROW OVERNIGHT OKAY .
Ses04F_impro04_M007,You need that- Time-,neu,YOU NEED . THAT TIME .
Ses04F_impro04_M008,"You know- You need to just- you need, I mean it takes time to get a good job. I mean-",neu,YOU KNOW YOU NEED TO JUST  YOU NEED . I MEAN IT TAKES TIME TO GET A GOOD JOB I MEAN .
Ses04F_impro04_M009,"look at me, like, you know. I mean, Hey, I- it took me, you know, like six years to get where I am now. I mean-",neu,LOOK AT ME LIKE YOU KNOW  I MEAN HEY I IT TOOK ME YOU KNOW LIKE SIX YEARS TO GET WHERE I AM NOW I MEAN .
Ses04F_impro04_M013,"I mean, well I mean i don't know; it doesn't really affect my life, you know.",neu,I MEAN . WELL I MEAN I DON'T KNOW IT DOESN'T REALLY AFFECT MY LIFE YOU KNOW .
Ses04F_impro04_M014,"Yeah, I understand, but-",neu,YEAH I UNDERSTAND BUT .
Ses04F_impro04_M015,"I don't know. Well like, I don't know. I mean-",neu,I DON'T KNOW WELL LIKE I DON'T KNOW I MEAN .
Ses04F_impro04_M016,Clearly- cle- clearly you're doing something wrong.,neu,CLEARLY  CLE  CLEARLY YOU'RE DOING SOMETHING WRONG .
Ses04F_impro04_M017,"'Cause if you've been looking, you've been applying for jobs for three years. And-",neu,CAUSE IF YOU'VE BEEN LOOKING  YOU'VE BEEN APPLYING FOR JOBS FOR THREE YEARS  AND .
Ses04F_impro04_M018,Are you- I mean do you like get dressed up and everything when you go to the job interview?,neu,ARE YOU I MEAN DO . YOU LIKE GET DRESSED UP AND EVERYTHING WHEN YOU  GO . TO THE JOB INTERVIEW .
Ses04F_impro04_M019,"And you like- you know, you shave your legs and everything?",neu,AND YOU LIKE . YOU KNOW . YOU SHAVE YOUR LEGS AND EVERYTHING .
Ses04F_impro04_M020,"and I want- I mean you know you've got to, like, do your hair. I mean- I don't know, it's like,",neu,AND I WANT I MEAN YOU KNOW YOU'VE GOT TO LIKE  DO YOUR HAIR I MEAN I DON'T KNOW IT'S LIKE .
Ses04F_impro04_M021,"you know what I mean? You know, it's like they say presentation is, like eighty percent.",neu,YOU KNOW WHAT I MEAN YOU KNOW IT'S LIKE  THEY SAY  PRESENTATION IS LIKE EIGHTY PERCENT .
Ses04F_impro04_M022,or some- some large percent of- of success.,neu,OR SOME SOME LARGE PERCENT OF . OF . SUCCESS .
Ses04F_impro04_M023,"Because I don't know I mean just, you know, just keep- keep- keep at it. Keep trying. Go-",neu,BECAUSE I DON'T KNOW I MEAN JUST  YOU KNOW JUST KEEP . KEEP . KEEP  AT IT . KEEP . TRYING  GO .
Ses04F_impro04_M026,"Hey, I'd love to help you but I- you don't have the kind of training that I-",neu,HEY I'D LOVE TO HELP YOU BUT I YOU DON'T HAVE  THE KIND OF TRAINING . THAT I .
Ses04F_impro04_M028,Well you've got to start somewhere. I mean-,neu,WELL  YOU'VE GOT TO START SOMEWHERE I MEAN .
Ses04F_impro04_M030,I don't know it's like I'm trying to be-,neu,I DON'T KNOW IT'S LIKE I'M  TRYING TO BE .
Ses04F_impro04_M031,I'm trying to be helpful.,neu,I'M TRYING TO BE HELPFUL .
Ses04F_impro04_M033,I'm trying to watch TV.,neu,I'M TRYING TO WATCH . TV .
Ses04F_impro05_F004,"Lost it just, like, I mean,",ang,LOST IT JUST LIKE . I MEAN .
Ses04F_impro05_F005,it's not like it just disappeared into thin air. Somebody wasn't paying attention,ang,IT'S NOT LIKE IT JUST  DISAPPEARED INTO THIN AIR SOMEBODY WASN'T PAYING ATTENTION .
Ses04F_impro05_F006,"because my bag was very easy to keep track of. It's got big, you know, rainbow colored crap all over it and no one was paying attention because now it's just gone.",ang,BECAUSE MY BAG WAS VERY EASY TO KEEP TRACK OF IT'S GOT BIG YOU KNOW . RAINBOW COLORED  CRAP ALL OVER IT AND NO ONE WAS PAYING ATTENTION BECAUSE NOW IT'S JUST GONE .
Ses04F_impro05_F008,No. No. I heard- I heard what you said.,ang,NO NO I HEARD I HEARD WHAT YOU SAID .
Ses04F_impro05_F009,"You're kidding me, right. You're going to give me fifty dollars to completely cover my bag, everything that was in it, the inconvenience that I've gone through. I paid for my ticket. All I expect is to safely get to my destination with my stuff. Is that so much to ask? I mean I really don't think that's that big a deal to ask you guys to have my bag in the place where I leave and then put my bag where I end up.",ang,YOU'RE KIDDING ME RIGHT  YOU'RE GOING TO GIVE ME FIFTY DOLLARS  TO COMPLETELY COVER . MY BAG . EVERYTHING THAT WAS IN IT THE INCONVENIENCE THAT I'VE GONE THROUGH I PAID FOR MY TICKET ALL I EXPECT IS TO SAFELY GET TO MY DESTINATION WITH MY STUFF . IS THAT SO MUCH TO ASK . I MEAN I REALLY DON'T THINK THAT'S THAT BIG A DEAL TO ASK YOU GUYS TO . HAVE MY BAG IN THE PLACE WHERE I LEAVE AND THEN PUT MY BAG WHERE I END UP .
Ses04F_impro05_F010,"Yeah, well that's got everything I have in it.",ang,YEAH WELL THAT'S GOT EVERYTHING I HAVE IN IT .
Ses04F_impro05_F011,Look fifty dollars is unacceptable. My bag itself cost over a hundred and fifty dollars. You can't just give me fifty dollar gift certificate to Percoes or whatever the hell and then send me off like that's- that's good enough. Like that's all I needed was fifty dollars. My bag is worth more than that.,ang,LOOK . FIFTY DOLLARS IS UNACCEPTABLE MY BAG ITSELF COST OVER A HUNDRED AND FIFTY DOLLARS YOU CAN'T JUST GIVE ME FIFTY DOLLAR . GIFT CERTIFICATE  TO PERCOES OR WHATEVER THE HELL . AND THEN SEND ME OFF LIKE THAT'S THAT'S GOOD ENOUGH LIKE THAT'S ALL I NEEDED WAS FIFTY DOLLARS MY BAG IS WORTH MORE THAN THAT .
Ses04F_impro05_F012,I expect your airline who was responsible for my bag to give me the equivalent of the bag and all of the things in it.,ang,I EXPECT YOUR AIRLINE  WHO WAS RESPONSIBLE FOR MY BAG . TO GIVE ME . THE EQUIVALENT OF THE BAG AND ALL OF THE THINGS IN IT .
Ses04F_impro05_F013,I didn't sign anything. I didn't sign anything. And you people have got to make-,ang,I DIDN'T SIGN ANYTHING  I DIDN'T SIGN ANYTHING AND YOU PEOPLE HAVE GOT TO MAKE .
Ses04F_impro05_F014,You have to make amends for what you did for losing my bag and all of my stuff. Fifty dollars is unacceptable.,ang,YOU HAVE TO MAKE AMENDS FOR WHAT YOU DID FOR LOSING MY BAG AND ALL OF MY STUFF  FIFTY DOLLARS IS UNACCEPTABLE .
Ses04F_impro05_F015,No. No. I don't know. You know what? I'm going to call my lawyer. You know what? That's what I'm going to do. I'm going to call my lawyer and have him get down here and explain to you that this is an unacceptable option.,ang,NO NO I DON'T KNOW  YOU KNOW WHAT I'M GOING TO CALL MY LAWYER YOU KNOW WHAT THAT'S WHAT I'M GOING TO DO I'M GOING TO CALL MY LAWYER AND HAVE HIM GET DOWN HERE AND EXPLAIN TO YOU THAT THIS IS AN UNACCEPTABLE OPTION .
Ses04F_impro05_F016,I want to talk to your supervisor.,ang,I WANT TO TALK TO YOUR SUPERVISOR .
Ses04F_impro05_F017,"I've had enough. I want to talk to-no, no unacceptable I want to your supervisor. I am done with this.",ang,I'VE HAD  ENOUGH  I WANT TO TALK TO NO NO . UNACCEPTABLE I WANT TO YOUR SUPERVISOR I AM DONE WITH THIS .
Ses04F_impro05_F018,"Really, you don't work for anybody. It's just you?",ang,REALLY YOU DON'T WORK FOR ANYBODY . IT'S JUST YOU .
Ses04F_impro05_F019,"Okay. Well I want to call whoever you report to, whoever your boss is because I have had enough with this airline and I am finished waiting for my fifty dollar gift certificate.",ang,OKAY WELL I WANT TO CALL WHOEVER YOU REPORT TO WHOEVER YOUR BOSS IS BECAUSE I HAVE HAD ENOUGH WITH THIS AIRLINE AND I AM  FINISHED . WAITING FOR MY  FIFTY DOLLAR GIFT CERTIFICATE .
