,FileName,Sentences,Label,text,AugmentedText
2583,Ses03F_script03_1_F019,"Thank you, dear. The same applies to you. Except that if I ever so much as catch you looking at another woman I'll kill you.",exc,THANK YOU DEAR  THE SAME APPLIES TO YOU  EXCEPT THAT IF I EVER SO MUCH AS CATCH YOU LOOKING AT ANOTHER WOMAN  I'LL KILL YOU .,"The same goes for you, but if I catch you looking at another woman, I'll kill you."
2584,Ses03F_script03_1_F021,Oh Charles. That was his name. Charles. He did wiggle so beautifully.,hap,OH CHARLES THAT WAS HIS NAME CHARLES . HE DID WIGGLE SO BEAUTIFULLY .,"Charles, that was his name, he was shaking so beautifully."
2585,Ses03F_script03_1_F025,yeah. And that was the first time you ever hit me.,hap,YEAH AND . THAT WAS THE FIRST TIME YOU EVER HIT ME .,And that was the first time you hit me.
2586,Ses03F_script03_1_F026,The manager came in and found us rolling on the floor and biting and scratching like panthers. [LAUGHTER],hap,THE MANAGER CAME IN AND FOUND US  ROLLING ON THE FLOOR AND BITING AND SCRATCHING LIKE  PANTHERS {LG} .,The manager came in and found us rolling on the floor and biting and scratching like Panther.
2587,Ses03F_script03_1_F027,I know. Oh man. Couldn't believe it.,exc,I KNOW OH MAN  COULDN'T BELIEVE IT .,"I know, man, I couldn't believe it."
2588,Ses03F_script03_1_M004,"We're all right, aren't we darling? Whatever happens.",neu,WE'RE ALL RIGHT AREN'T WE DARLING . WHATEVER HAPPENS .,"We're all right, aren't we, darling?"
2589,Ses03F_script03_1_M005,Then I don't care.,neu,THEN I DON'T CARE .,Then I don't care.
2590,Ses03F_script03_1_M007,"things that should matter dreadfully don't seem to matter at all when one's happy, do they?",exc,THINGS THAT SHOULD MATTER DREADFULLY DON'T SEEM TO MATTER AT ALL WHEN ONE'S HAPPY DO THEY .,"Things that are very important don't seem to matter at all when you're happy, do you?"
2591,Ses03F_script03_1_M011,"[LAUGHTER]. You mustn't be serious, my dear one, that's what they want.",exc,{LG} . YOU MUSTN'T BE SERIOUS MY DEAR ONE THAT'S WHAT THEY WANT .,"You can't be serious, my dear, they want that."
2592,Ses03F_script03_1_M013,"Ooh, certainly you must. We're figures of fun, all right.",exc,OOH CERTAINLY YOU MUST WE'RE FIGURES OF FUN ALL RIGHT .,"Oh, sure, we're fun characters, all right."
2593,Ses03F_script03_1_M020,"Let's blow strumpets, blow-blow trumpets and squeakers and party as much as we can like small quite idiotic school children. Let's savor the delight of the moment. Come, kiss me darling, before worms pop in and out of your eye sockets.",exc,LET'S  BLOW STRUMPETS . BLOW . BLOW TRUMPETS . AND SQUEAKERS . AND PARTY AS MUCH AS WE CAN . LIKE SMALL QUITE IDIOTIC SCHOOL CHILDREN  LET'S SAVOR THE DELIGHT OF THE MOMENT  COME . KISS ME DARLING  BEFORE WORMS POP IN AND OUT OF YOUR EYE SOCKETS .,"Let's get Strumpets, Blow Blow trumpets and squeaking and party as much as we can, like little pretty idiotic schoolchildren. Let's enjoy the joy of the moment. Come, kiss me"
2594,Ses03F_script03_1_M022,Remember that awful scene we had in Venice?,exc,REMEMBER THAT  AWFUL SCENE WE HAD IN VENICE .,Remember the horrible scene we had in Venice?
2595,Ses03F_script03_1_M027,"That was a rouser, wasn't it?",exc,THAT . WAS A ROUSER WASN'T IT .,"That was a chewer, wasn't it?"
2596,Ses03F_script03_2_F004,"Just a little perhaps, but it was nothing serious.",neu,JUST A LITTLE PERHAPS BUT IT WAS NOTHING SERIOUS .,"Maybe a little, but it wasn't serious."
2597,Ses03F_script03_2_F008,"Well, it's true.",neu,WELL IT'S TRUE .,"Well, it's true."
2598,Ses03F_script03_2_F013,It's become a habit with you.,neu,IT'S BECOME A HABIT WITH YOU .,It's become a habit with you.
2599,Ses03F_script03_2_F014,Don't be so stupid.,ang,DON'T  BE SO STUPID .,Don't be so stupid.
2600,Ses03F_script03_2_F015,What?,ang,WHAT .,What?
2601,Ses03F_script03_2_F017,"It's a woman's job to allure the man. Watch me, won't you, a minute?",neu,IT'S A WOMAN'S JOB TO ALLURE THE MAN . WATCH ME WON'T YOU A MINUTE .,It is the woman's job to tempt the man.
2602,Ses03F_script03_2_F018,"No, it isn't.",ang,NO IT ISN'T .,"No, it's not."
2603,Ses03F_script03_2_F023,"I don't care. I don't care, do you understand? I don't care if they bark, if they roll over on the floor like hoops.",ang,I DON'T CARE I DON'T CARE DO YOU UNDERSTAND I DON'T CARE . IF THEY BARK IF THEY ROLL OVER ON THE FLOOR LIKE HOOPS .,I don't care if they bark when they roll on the floor like tires.
2604,Ses03F_script03_2_F026,You are quite insufferable. I suppose it's because you're drunk.,ang,YOU ARE  QUITE INSUFFERABLE I SUPPOSE IT'S BECAUSE YOU'RE DRUNK .,You're quite unbearable because you're drunk.
2605,Ses03F_script03_2_F035,Turn it on.,ang,TURN IT ON .,Turn it on.
2606,Ses03F_script03_2_F037,I will not. Go away. Go away. I hate you.,ang,I WILL NOT GO AWAY GO AWAY I HATE YOU .,"Go away, go away, I hate you."
2607,Ses03F_script03_2_F038,"Listen, indeed. No, no, no, no. I am sick and tired of listening to you, you sadistic bully.",ang,LISTEN  INDEED . NO NO NO NO I AM SICK AND TIRED OF LISTENING TO YOU YOU SADISTIC BULLY .,"No, no, no, no, no, I'm tired of listening to you, you sadistic bully."
2608,Ses03F_script03_2_F039,"Stop it, stop it, I hate you, I loath you, you are overbearing and conceited and utterly impossible.",ang,STOP IT STOP IT I HATE YOU I LOATH YOU YOU ARE OVERBEARING AND CONCEITED AND UTTERLY . IMPOSSIBLE .,"Stop it, stop it, I hate you, I hate you, you're arrogant and conceited and completely impossible."
2609,Ses03F_script03_2_F040,This is the end. Do you hear? The end. Now and forever.,ang,THIS IS THE END . DO YOU HEAR  THE END  NOW AND . FOREVER .,"This is the end, you hear, the end, now and forever."
2610,Ses03F_script03_2_F041,"Oh, yes I am.",ang,OH  YES  I . AM .,"Oh, yes, I am."
2611,Ses03F_script03_2_F042,"Yes I am. Let go of me. I hate you and I loath you. God, I can't believe I just finally realized how you are. I am never marry you. Never. Never, never, never. I would rather die in torment.",ang,YES I AM LET  GO OF ME I HATE  YOU AND I  LOATH YOU . GOD I CAN'T BELIEVE I JUST FINALLY REALIZED HOW YOU ARE . I AM NEVER . MARRY YOU  NEVER . NEVER NEVER NEVER I WOULD RATHER DIE IN TORMENT .,"I hate you and I hate you. God, I can't believe I finally realized how you are. I'm never married to you. Never, never, never. I'd rather die in agony."
2612,Ses03F_script03_2_F043,"Beast or brute cad, swine beast beast brute.",ang,BEAST OR BRUTE CAD . SWINE BEAST BEAST BRUTE .,"Beast or brute cat, pig beast brute."
2613,Ses03F_script03_2_M000,"As a matter of fact, the real cause of that row was Peter Burden.",ang,AS A MATTER OF FACT . THE REAL CAUSE OF THAT ROW WAS PETER BURDEN .,"In fact, the real cause of this row was Peter Burden."
2614,Ses03F_script03_2_M001,I knew nothing of the sort. You took presents from him.,ang,I KNEW NOTHING OF THE SORT  YOU TOOK PRESENTS FROM HIM .,I didn't know anything about that. You took him presents.
2615,Ses03F_script03_2_M002,I remember it well. Bristling with diamonds. In the worst possible taste.,ang,I REMEMBER IT WELL  BRISTLING WITH DIAMONDS . IN THE WORST POSSIBLE TASTE .,"I remember very well breaking with diamonds, in the worst taste."
2616,Ses03F_script03_2_M005,You let him kiss you. You said so.,ang,YOU LET HIM KISS YOU YOU SAID SO .,You let him kiss you.
2617,Ses03F_script03_2_M007,What about me?,ang,WHAT ABOUT ME .,What about me?
2618,Ses03F_script03_2_M008,"That's a nice point of view, I must say.",ang,THAT'S A NICE POINT OF VIEW I MUST SAY .,"That's a good point of view, I have to say."
2619,Ses03F_script03_2_M009,Are you bored with this conversation?,neu,ARE YOU BORED WITH THIS CONVERSATION .,Are you bored with the conversation?
2620,Ses03F_script03_2_M010,So am I. Bored stiff. Want some brandy?,neu,SO AM I  BORED STIFF  WANT SOME BRANDY .,So am I. Bored stiff.
2621,Ses03F_script03_2_M011,"I'll have a little, I think.",neu,I'LL HAVE A LITTLE I THINK .,I think I'll take some.
2622,Ses03F_script03_2_M012,"No particular reason. Anyhow, they were very small ones.",neu,NO PARTICULAR REASON ANYHOW THEY WERE VERY SMALL ONES .,"No special reason. Anyway, it was very small."
2623,Ses03F_script03_2_M014,You needn't be so grand just because you don't happen to want some yourself at the moment.,ang,YOU NEEDN'T BE SO GRAND JUST BECAUSE YOU DON'T HAPPEN TO WANT SOME YOURSELF AT THE MOMENT .,You don't have to be that big just because you don't want to be that big yourself right now.
2624,Ses03F_script03_2_M015,"Really, Amanda.",ang,REALLY AMANDA .,"Really, Amanda."
2625,Ses03F_script03_2_M016,Nothing.,ang,NOTHING .,Nothing.
2626,Ses03F_script03_2_M017,"Going somewhere, dear?",ang,GOING SOMEWHERE DEAR .,"Where are you going, dear?"
2627,Ses03F_script03_2_M020,"Yes, it is.",ang,YES IT IS .,"Yes, it is."
2628,Ses03F_script03_2_M024,They snap.,ang,THEY SNAP .,They're shrinking.
2629,Ses03F_script03_2_M026,did you see much of Peter Burden after our divorce?,ang,DID YOU SEE . MUCH OF  PETER BURDEN AFTER OUR DIVORCE .,Did you see a lot of Peter Burden after our divorce?
2630,Ses03F_script03_2_M027,"I imagine that you let him kiss you quite a bit more then, didn't you?",ang,I IMAGINE THAT YOU LET HIM KISS YOU QUITE A BIT MORE THEN DIDN'T YOU .,"I suppose you let him kiss you a little more, didn't you?"
2631,Ses03F_script03_2_M028,You had a riotous-must have had a riotous time. No restraint at all. Very enjoyable. You never had much anyhow.,ang,YOU HAD A . RIOTOUS MUST HAVE HAD A RIOTOUS TIME  NO RESTRAINT AT ALL . VERY ENJOYABLE YOU NEVER HAD MUCH ANYHOW .,"You had an uproar, had an incessant time. No restraint at all. Very pleasant. They never had much."
2632,Ses03F_script03_2_M029,I'm not in the least bit drunk.,ang,I'M NOT IN THE LEAST BIT DRUNK .,I'm not drunk at all.
2633,Ses03F_script03_2_M030,"Okay. As I mentioned before, I said I had three very minute liquor glasses. That's hardly enough to get a child of two drunk.",ang,OKAY AS I MENTIONED BEFORE I SAID I HAD THREE VERY MINUTE LIQUOR GLASSES . THAT'S HARDLY ENOUGH TO GET A CHILD OF TWO DRUNK .,"As I said, I had three minutes of liquor glasses, which is not enough to drink a child of two."
2634,Ses03F_script03_2_M034,"Well, I suppose the people downstairs then.",ang,WELL I SUPPOSE THE PEOPLE DOWNSTAIRS THEN .,"Well, I suppose the people down there."
2635,Ses03F_script03_2_M035,This is no time of the year for Tunis.,neu,THIS IS NO TIME OF THE YEAR FOR TUNIS .,This is not the time of year for Tunis.
2636,Ses03F_script03_2_M038,Turn it off.,ang,TURN IT OFF .,Turn it off.
2637,Ses03F_script03_2_M039,"Oh, very amusing, indeed. Amanda, listen-",ang,OH VERY AMUSING INDEED . AMANDA LISTEN .,"Very amusing, indeed."
2638,Ses03F_script03_2_M040,Very amusing indeed.,ang,VERY AMUSING INDEED .,It's very fun.
2639,Ses03F_script03_2_M041,"You know, you're a vile, ill-tempered, wicked little beast and I hope that I never see you again as long as I live.",ang,YOU KNOW YOU'RE A . VILE  ILL TEMPERED . WICKED LITTLE BEAST AND I HOPE THAT I NEVER SEE YOU AGAIN AS LONG AS I LIVE .,"You know, you're a disgusting, evil little beast, and I hope I never see you again as long as I live."
2640,Ses03F_script03_2_M042,"No, you're not going out like this. No you're not.",ang,NO YOU'RE NOT GOING OUT LIKE THIS  NO YOU'RE NOT .,"No, you're not going out like that."
2641,Ses03F_script03_2_M043,"Oh, shut up. Shut up. Shut up.",ang,OH  SHUT . UP SHUT UP . SHUT UP .,"Shut up, shut up."
2642,Ses03F_script03_2_M044,"I wouldn't marry you again if you came back crawling to me on your hands and knees because you're vile. You're a mean, evil-minded little vampire and I hope to God I never set eyes on you again.",ang,I WOULDN'T  MARRY YOU AGAIN IF YOU CAME BACK CRAWLING TO ME ON YOUR HANDS AND KNEES BECAUSE YOU'RE VILE  YOU'RE A MEAN EVIL MINDED LITTLE VAMPIRE AND I HOPE TO GOD I NEVER SET EYES ON YOU AGAIN .,"I wouldn't marry you again if you came back to me on your hands and knees because you're disgusting, you're a mean, bad little vampire, and I hope to God that I'll marry you."
2643,Ses03M_impro01_F000,Is that a demand sir?,neu,IS THAT A DEMAND SIR .,"Is that a demand, sir?"
2644,Ses03M_impro01_F003,No. You filled out the back part. You were supposed to fill out the front portion only.,neu,NO YOU FILLED OUT THE BACK PART YOU WERE SUPPOSED TO FILL OUT THE . FRONT PORTION ONLY .,"No, you filled out the back part, you should just fill out the front part."
2645,Ses03M_impro01_F022,Okay. I'm going to call security. Security!,ang,OKAY I'M GOING TO CALL  SECURITY SECURITY .,I'm calling security.
2646,Ses03M_impro01_F025,"This entire time you're fighting with me sir, you could've finished the form and already been half way-- No. Get out.",ang,THIS ENTIRE TIME YOU'RE FIGHTING WITH ME SIR YOU COULD'VE FINISHED THE FORM AND ALREADY BEEN HALF WAY NO GET OUT .,"All the time you're fighting with me, sir, you could have finished the form and halfway..."
2647,Ses03M_impro01_M004,What are you talking about? It says fill out that part.,ang,WHAT ARE YOU TALKING ABOUT IT SAYS FILL OUT THAT  PART .,It says fill out this part.
2648,Ses03M_impro01_M011,I'm not going anywhere. I'm staying right here.,ang,I'M NOT GOING ANYWHERE  I'M STAYING RIGHT HERE .,"I'm not going anywhere, I'm staying here."
2649,Ses03M_impro01_M012,"Hey,uh-- Well that's too bad cause I'm getting my license right now.",ang,HEY UH WELL THAT'S TOO BAD  CAUSE I'M GETTING MY LICENSE RIGHT  NOW .,"Hey, uh... that's too bad 'cause I'm getting my driver's license right now."
2650,Ses03M_impro01_M014,"Hey, no, give me that back.",ang,HEY NO GIVE ME THAT BACK .,"Hey, no, give me that back."
2651,Ses03M_impro01_M015,-- No. I'm not waiting...I'm not coming back again. I don't have time to come back five days.,ang,NO I'M NOT WAITING I'M NOT COMING BACK AGAIN I DON'T HAVE TIME TO COME BACK FIVE DAYS .,"No, I'm not... I'm not coming back, I don't have time to come back five days."
2652,Ses03M_impro01_M017,Yes I will. I'll have this [GARBAGE],ang,YES I WILL  I'LL HAVE THIS {NS} .,"Yes, I will."
2653,Ses03M_impro01_M019,Fine. Call your supervisor. Ask supervisor over,ang,FINE CALL YOUR SUPERVISOR ASK SUPERVISOR OVER .,"Call your superior, ask the superior."
2654,Ses03M_impro01_M023,No. I'm not going anywhere. I'm staying here-- I am filling out right now okay just calm down. I'm filling out right now-- Just take the god damn piece of paper.,ang,NO I'M NOT GOING ANYWHERE I'M STAYING HERE I AM FILLING  OUT RIGHT NOW OKAY JUST CALM DOWN I'M . FILLING OUT RIGHT NOW JUST TAKE THE GOD DAMN PIECE OF PAPER .,"No, I'm not going anywhere, I'm staying here... I'm filling up now, quiet down, I'm filling up right now, just take the goddamn piece of paper."
2655,Ses03M_impro01_M028,I did finish one. Take it.,ang,I DID FINISH ONE TAKE IT .,I've finished one.
2656,Ses03M_impro01_M029,What is wrong with you?,ang,WHAT IS WRONG WITH YOU .,What's wrong with you?
2657,Ses03M_impro02_F000,Um.,hap,UM .,That's right.
2658,Ses03M_impro02_F003,Why the sad face?,hap,WHY THE SAD FACE .,Why the sad face?
2659,Ses03M_impro02_F013,Do this whole thing by myself?,sad,DO  THIS WHOLE THING BY MYSELF .,Are you doing all this alone?
2660,Ses03M_impro02_F014,Carry her for nine months and then yes.,sad,CARRY HER FOR NINE MONTHS AND THEN YES .,Wear it for nine months and then yes.
2661,Ses03M_impro02_F015,It's not the same thing. It's not like having you here.,sad,IT'S NOT THE SAME THING IT'S NOT LIKE HAVING . YOU HERE .,It's not like I have you here.
2662,Ses03M_impro02_F016,I can't do this.,sad,I CAN'T DO THIS .,I can't do this.
2663,Ses03M_impro02_F017,I'm sick of being strong-- --for us.,sad,I'M SICK OF BEING STRONG FOR US .,I'm tired of being strong... for us.
2664,Ses03M_impro02_F022,"and watch our child grow, see her take her first steps, her first words.",sad,AND WATCH OUR CHILD GROW  SEE HER TAKE HER FIRST STEPS  HER FIRST WORDS .,"And watching our child grow, seeing her take her first steps, her first words."
2665,Ses03M_impro02_F023,You said two years.,sad,YOU SAID TWO YEARS .,You said two years.
2666,Ses03M_impro02_F024,A whole year? --We're not talking about like a couple months here. I mean this is a whole year.,sad,A . WHOLE YEAR . WE'RE  NOT TALKING ABOUT LIKE A COUPLE MONTHS HERE I MEAN THIS IS A WHOLE YEAR .,"A whole year? -- We're not talking about a few months here. I mean, that's a whole year."
2667,Ses03M_impro02_F025,What could happen in a year?,sad,WHAT  COULD HAPPEN IN A YEAR .,What could happen in a year?
2668,Ses03M_impro02_F026,And this isn't the first time you know? I mean you always...sending you off to different places and...,sad,AND THIS ISN'T THE FIRST TIME YOU KNOW I MEAN YOU ALWAYS  SENDING YOU OFF TO DIFFERENT PLACES AND .,"And this is not the first time you've ever been in different places, and..."
2669,Ses03M_impro02_F027,I don't know if that's how I want to live my life.,sad,I DON'T KNOW IF THAT'S HOW I WANT TO LIVE MY LIFE .,I don't know if I want to live my life like this.
